match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
346,1,Deccan Chargers,Mumbai Indians,1,1,PA Patel,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,2,0,2,,,
346,1,Deccan Chargers,Mumbai Indians,1,2,PA Patel,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,1,3,PA Patel,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,1,4,PA Patel,S Dhawan,Harbhajan Singh,0,0,0,1,0,0,0,1,1,,,
346,1,Deccan Chargers,Mumbai Indians,1,5,S Dhawan,PA Patel,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,1,6,S Dhawan,PA Patel,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,2,1,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,2,2,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,2,0,2,,,
346,1,Deccan Chargers,Mumbai Indians,2,3,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,6,0,6,,,
346,1,Deccan Chargers,Mumbai Indians,2,4,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,2,5,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,2,6,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,1,0,1,,,
346,1,Deccan Chargers,Mumbai Indians,3,1,PA Patel,S Dhawan,MM Patel,0,0,0,0,0,0,2,0,2,,,
346,1,Deccan Chargers,Mumbai Indians,3,2,PA Patel,S Dhawan,MM Patel,0,0,0,0,0,0,4,0,4,,,
346,1,Deccan Chargers,Mumbai Indians,3,3,PA Patel,S Dhawan,MM Patel,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,3,4,PA Patel,S Dhawan,MM Patel,0,0,0,0,0,0,1,0,1,,,
346,1,Deccan Chargers,Mumbai Indians,3,5,S Dhawan,PA Patel,MM Patel,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,3,6,S Dhawan,PA Patel,MM Patel,0,0,1,0,0,0,0,1,1,,,
346,1,Deccan Chargers,Mumbai Indians,4,1,S Dhawan,PA Patel,RP Singh,0,0,0,0,0,0,4,0,4,,,
346,1,Deccan Chargers,Mumbai Indians,4,2,S Dhawan,PA Patel,RP Singh,0,0,0,0,0,0,2,0,2,,,
346,1,Deccan Chargers,Mumbai Indians,4,3,S Dhawan,PA Patel,RP Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,4,4,S Dhawan,PA Patel,RP Singh,0,0,0,0,0,0,2,0,2,,,
346,1,Deccan Chargers,Mumbai Indians,4,5,S Dhawan,PA Patel,RP Singh,0,0,0,0,0,0,1,0,1,,,
346,1,Deccan Chargers,Mumbai Indians,4,6,PA Patel,S Dhawan,RP Singh,0,0,0,0,0,0,0,0,0,,,
346,1,Deccan Chargers,Mumbai Indians,5,1,S Dhawan,PA Patel,SL Malinga,0,0,0,0,0,0,4,0,4,,,
346,1,Deccan Chargers,Mumbai Indians,5,2,S Dhawan,PA Patel,SL Malinga,0,0,0,0,0,0,1,0,1,,,
