match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
4,1,Rising Pune Supergiant,Kings XI Punjab,1,1,AM Rahane,MA Agarwal,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,1,2,MA Agarwal,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,1,3,MA Agarwal,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,1,4,MA Agarwal,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,1,5,MA Agarwal,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,MA Agarwal,bowled,
4,1,Rising Pune Supergiant,Kings XI Punjab,1,6,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,1,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,2,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,3,SPD Smith,AM Rahane,MM Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,4,SPD Smith,AM Rahane,MM Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,5,SPD Smith,AM Rahane,MM Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,2,6,SPD Smith,AM Rahane,MM Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,1,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,2,AM Rahane,SPD Smith,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,3,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,4,AM Rahane,SPD Smith,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,5,AM Rahane,SPD Smith,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,3,6,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,1,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,2,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,3,SPD Smith,AM Rahane,MM Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,4,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,6,0,6,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,5,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,4,0,4,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,4,6,AM Rahane,SPD Smith,MM Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,1,AM Rahane,SPD Smith,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,2,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,3,AM Rahane,SPD Smith,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,4,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,5,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,5,6,SPD Smith,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,1,SPD Smith,AM Rahane,AR Patel,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,2,SPD Smith,AM Rahane,AR Patel,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,3,AM Rahane,SPD Smith,AR Patel,0,0,0,0,0,0,1,0,1,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,4,SPD Smith,AM Rahane,AR Patel,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,5,SPD Smith,AM Rahane,AR Patel,0,0,0,0,0,0,0,0,0,,,
4,1,Rising Pune Supergiant,Kings XI Punjab,6,6,SPD Smith,AM Rahane,AR Patel,0,0,0,0,0,0,1,0,1,,,
