match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,1,DA Warner,S Dhawan,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,2,S Dhawan,DA Warner,YK Pathan,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,3,S Dhawan,DA Warner,YK Pathan,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,4,S Dhawan,DA Warner,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,5,DA Warner,S Dhawan,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,6,S Dhawan,DA Warner,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,1,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,2,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,3,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,4,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,4,0,4,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,5,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,4,0,4,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,6,S Dhawan,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,S Dhawan,bowled,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,1,DA Warner,MC Henriques,YK Pathan,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,2,DA Warner,MC Henriques,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,3,MC Henriques,DA Warner,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,4,DA Warner,MC Henriques,YK Pathan,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,5,DA Warner,MC Henriques,YK Pathan,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,6,DA Warner,MC Henriques,YK Pathan,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,4,1,DA Warner,MC Henriques,M Morkel,0,0,0,0,0,0,1,0,1,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,4,2,MC Henriques,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,4,3,MC Henriques,DA Warner,M Morkel,0,0,0,0,0,0,0,0,0,,,
634,1,Sunrisers Hyderabad,Kolkata Knight Riders,4,4,MC Henriques,DA Warner,M Morkel,0,0,0,0,0,0,1,0,1,,,
