match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,1,Mandeep Singh,AC Gilchrist,GH Vihari,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,2,Mandeep Singh,AC Gilchrist,GH Vihari,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,3,Mandeep Singh,AC Gilchrist,GH Vihari,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,4,AC Gilchrist,Mandeep Singh,GH Vihari,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,5,AC Gilchrist,Mandeep Singh,GH Vihari,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,1,6,Mandeep Singh,AC Gilchrist,GH Vihari,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,1,AC Gilchrist,Mandeep Singh,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,2,AC Gilchrist,Mandeep Singh,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,3,AC Gilchrist,Mandeep Singh,DW Steyn,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,4,Mandeep Singh,AC Gilchrist,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,5,Mandeep Singh,AC Gilchrist,DW Steyn,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,2,6,AC Gilchrist,Mandeep Singh,DW Steyn,0,0,0,0,0,0,2,0,2,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,1,Mandeep Singh,AC Gilchrist,I Sharma,0,0,0,0,0,0,4,0,4,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,2,Mandeep Singh,AC Gilchrist,I Sharma,0,1,0,0,0,0,0,1,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,3,Mandeep Singh,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,4,Mandeep Singh,AC Gilchrist,I Sharma,0,0,0,0,0,0,2,0,2,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,5,Mandeep Singh,AC Gilchrist,I Sharma,0,0,0,0,0,0,2,0,2,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,6,Mandeep Singh,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,Q de Kock
405,1,Kings XI Punjab,Sunrisers Hyderabad,3,7,AC Gilchrist,PC Valthaty,I Sharma,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,1,AC Gilchrist,PC Valthaty,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,2,AC Gilchrist,PC Valthaty,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,3,AC Gilchrist,PC Valthaty,DW Steyn,0,0,0,0,0,0,1,0,1,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,4,PC Valthaty,AC Gilchrist,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,5,PC Valthaty,AC Gilchrist,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,4,6,PC Valthaty,AC Gilchrist,DW Steyn,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,5,1,AC Gilchrist,PC Valthaty,NLTC Perera,0,0,0,0,0,0,4,0,4,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,5,2,AC Gilchrist,PC Valthaty,NLTC Perera,0,0,0,0,0,0,0,0,0,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,5,3,AC Gilchrist,PC Valthaty,NLTC Perera,0,0,0,0,0,0,4,0,4,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,5,4,AC Gilchrist,PC Valthaty,NLTC Perera,0,0,0,0,0,0,4,0,4,,,
405,1,Kings XI Punjab,Sunrisers Hyderabad,5,5,AC Gilchrist,PC Valthaty,NLTC Perera,0,0,0,0,0,0,0,0,0,,,
