match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1,AJ Finch,S Dhawan,MA Starc,0,0,0,0,0,0,0,0,0,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,2,AJ Finch,S Dhawan,MA Starc,0,0,0,0,0,0,1,0,1,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,3,S Dhawan,AJ Finch,MA Starc,0,0,0,0,0,0,1,0,1,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,4,AJ Finch,S Dhawan,MA Starc,0,0,0,0,0,0,1,0,1,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,5,S Dhawan,AJ Finch,MA Starc,0,0,0,0,0,0,0,0,0,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,6,S Dhawan,AJ Finch,MA Starc,0,0,0,0,0,0,0,0,0,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,1,AJ Finch,S Dhawan,AB Dinda,0,0,0,0,0,0,1,0,1,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,2,S Dhawan,AJ Finch,AB Dinda,0,0,0,0,0,0,0,0,0,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,3,S Dhawan,AJ Finch,AB Dinda,0,0,0,0,0,0,1,0,1,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,4,AJ Finch,S Dhawan,AB Dinda,0,0,0,0,0,0,0,0,0,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,5,AJ Finch,S Dhawan,AB Dinda,0,0,0,0,0,0,4,0,4,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,6,AJ Finch,S Dhawan,AB Dinda,0,0,0,0,0,0,6,0,6,,,
481,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,1,S Dhawan,AJ Finch,MA Starc,0,0,0,0,0,0,0,0,0,,,
