match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
146,1,Kolkata Knight Riders,Delhi Daredevils,1,1,MN van Wyk,BB McCullum,DP Nannes,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,2,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,3,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,4,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,5,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,6,BB McCullum,MN van Wyk,DP Nannes,0,1,0,0,0,0,0,1,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,1,7,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,1,BB McCullum,MN van Wyk,A Nehra,0,1,0,0,0,0,0,1,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,2,BB McCullum,MN van Wyk,A Nehra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,3,MN van Wyk,BB McCullum,A Nehra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,4,BB McCullum,MN van Wyk,A Nehra,0,1,0,0,0,0,0,1,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,5,BB McCullum,MN van Wyk,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,6,BB McCullum,MN van Wyk,A Nehra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,7,MN van Wyk,BB McCullum,A Nehra,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,2,8,MN van Wyk,BB McCullum,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,1,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,6,0,6,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,2,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,3,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,4,MN van Wyk,BB McCullum,DP Nannes,0,0,0,0,0,0,3,0,3,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,5,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,6,0,6,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,3,6,BB McCullum,MN van Wyk,DP Nannes,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,1,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,2,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,3,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,4,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,5,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,4,6,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,1,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,2,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,3,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,4,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,5,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,5,6,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,6,0,6,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,1,MN van Wyk,BB McCullum,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,2,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,3,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,2,0,2,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,4,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,2,0,2,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,5,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,6,6,BB McCullum,MN van Wyk,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,1,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,2,MN van Wyk,BB McCullum,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,3,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,4,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,5,MN van Wyk,BB McCullum,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,7,6,BB McCullum,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,BB McCullum,caught,A Nehra
146,1,Kolkata Knight Riders,Delhi Daredevils,8,1,BJ Hodge,MN van Wyk,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,8,2,BJ Hodge,MN van Wyk,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,8,3,BJ Hodge,MN van Wyk,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,8,4,MN van Wyk,BJ Hodge,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,8,5,BJ Hodge,MN van Wyk,A Mishra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,8,6,BJ Hodge,MN van Wyk,A Mishra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,1,BJ Hodge,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,2,MN van Wyk,BJ Hodge,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,3,BJ Hodge,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,4,BJ Hodge,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,5,MN van Wyk,BJ Hodge,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,9,6,MN van Wyk,BJ Hodge,PJ Sangwan,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,1,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,2,BJ Hodge,MN van Wyk,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,3,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,4,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,5,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,10,6,BJ Hodge,MN van Wyk,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,1,BJ Hodge,MN van Wyk,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,2,BJ Hodge,MN van Wyk,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,3,BJ Hodge,MN van Wyk,A Nehra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,4,MN van Wyk,BJ Hodge,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,5,MN van Wyk,BJ Hodge,A Nehra,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,11,6,BJ Hodge,MN van Wyk,A Nehra,0,0,0,0,0,0,0,0,0,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,1,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,2,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,4,0,4,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,3,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,4,BJ Hodge,MN van Wyk,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,5,MN van Wyk,BJ Hodge,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,12,6,BJ Hodge,MN van Wyk,R Bhatia,0,0,0,0,0,0,1,0,1,,,
146,1,Kolkata Knight Riders,Delhi Daredevils,13,1,BJ Hodge,MN van Wyk,PJ Sangwan,0,0,0,0,0,0,0,0,0,,,
