match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
160,1,Rajasthan Royals,Mumbai Indians,1,1,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,1,2,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,2,0,2,,,
160,1,Rajasthan Royals,Mumbai Indians,1,3,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,1,4,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
160,1,Rajasthan Royals,Mumbai Indians,1,5,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
160,1,Rajasthan Royals,Mumbai Indians,1,6,GC Smith,RJ Quiney,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,2,1,RJ Quiney,GC Smith,SL Malinga,0,0,0,0,0,0,1,0,1,,,
160,1,Rajasthan Royals,Mumbai Indians,2,2,GC Smith,RJ Quiney,SL Malinga,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,2,3,GC Smith,RJ Quiney,SL Malinga,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,2,4,GC Smith,RJ Quiney,SL Malinga,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,2,5,GC Smith,RJ Quiney,SL Malinga,0,0,0,0,0,0,4,0,4,,,
160,1,Rajasthan Royals,Mumbai Indians,2,6,GC Smith,RJ Quiney,SL Malinga,0,0,0,0,0,0,2,0,2,,,
160,1,Rajasthan Royals,Mumbai Indians,3,1,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
160,1,Rajasthan Royals,Mumbai Indians,3,2,GC Smith,RJ Quiney,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
160,1,Rajasthan Royals,Mumbai Indians,3,3,GC Smith,RJ Quiney,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,3,4,GC Smith,RJ Quiney,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
160,1,Rajasthan Royals,Mumbai Indians,3,5,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,3,6,RJ Quiney,GC Smith,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
160,1,Rajasthan Royals,Mumbai Indians,4,1,GC Smith,RJ Quiney,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
160,1,Rajasthan Royals,Mumbai Indians,4,2,RJ Quiney,GC Smith,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
